표찰번호,지번주소,설치일자,경도,위도
이사동길14,상도동 235-8,20181024,126.939614,37.49877385
이사동길15,상도동 65-176,20181024,126.9394727,37.49871071
이사동길16,상도동 65-176,20181024,126.9393483,37.49863631
이사동길17,상도동 65-173,20181024,126.9390798,37.49853706
이사동길18,상도동 65-173,20181024,126.9388537,37.49848739
자전거도로01,신대방동 459-5,20180129,126.9157322,37.48915675
자전거도로02,신대방동 459-5,20180129,126.915605,37.48908683
자전거도로03,신대방동 459-5,20180129,126.9155203,37.48900118
자전거도로04,신대방동 459-5,20180129,126.9154158,37.48893803
자전거도로05,신대방동 459-5,20180129,126.9152519,37.48885232
자전거도로06,신대방동 459-5,20180129,126.9151107,37.48876662
자전거도로07,신대방동 ,20180129,126.9149243,37.48862458
자전거도로08,신대방동 ,20180129,126.9146616,37.48847572
자전거도로09,신대방동 ,20180129,126.9144017,37.4883066
자전거도로10,신대방동 ,20180129,126.9141333,37.4881735
자전거도로11,신대방동 ,20180129,126.9137887,37.48796377
자전거도로12,신대방동 643-1,20180129,126.9134299,37.48776303
자전거도로13,신대방동 702-9,20180129,126.9118904,37.48686764
자전거도로14,신대방동 702-9,20180129,126.9114383,37.48670512
자전거도로15,신대방동 702-9,20180129,126.9110116,37.48653136
자전거도로16,신대방동 702-7,20180129,126.9104861,37.48635977
자전거도로17,신대방동 702-6,20180129,126.9101357,37.48625814
자전거도로18,신대방동 702-6,20180129,126.909839,37.48618583
자전거도로19,신대방동 702-6,20180129,126.9096327,37.48610233
자전거도로20,신대방동 702-6,20180129,126.9093699,37.48600753
자전거도로21,신대방동 702-6,20180129,126.9090506,37.48591042
자전거도로22,신대방동 702-6,20180129,126.9087172,37.48581331
자전거도로23,신대방동 702-6,20180129,126.908494,37.48574331
자전거도로24,신대방동 702-6,20180129,126.9082962,37.48568233
자전거도로25,신대방동 702-4,20180129,126.9080673,37.48564386
자전거도로26,신대방동 702-4,20180129,126.9077564,37.48555352
자전거도로27,신대방동 702-4,20180129,126.9074626,37.48546995
자전거도로28,신대방동 702-4,20180129,126.9071065,37.48537731
자전거도로28-1,신대방동 702-4,20180129,126.9067929,37.48527796
자전거도로29,신대방동 702-4,20180129,126.906434,37.4851673
자전거도로30,신대방동 702-5,20180129,126.9061486,37.48507697
자전거도로31,신대방동 702-5,20180129,126.9059424,37.48503176
자전거도로32,신대방동 702-3,20180129,126.905606,37.48498869
자전거도로33,신대방동 702-3,20180129,126.9052527,37.48498165
자전거도로34,신대방동 702-3,20180129,126.9049785,37.48499495
자전거도로35,신대방동 702-3,20180129,126.9046082,37.48501943
자전거도로36,신대방동 702-3,20180129,126.9042972,37.48503044
자전거도로37,신대방동 702-3,20180129,126.9039524,37.48504818
자전거도로38,신대방동 702-3,20180129,126.903599,37.48502536
자전거도로39,신대방동 702-3,20180129,126.903568,37.48501633
자전거도로40,신대방동 702-1,20180129,126.9035369,37.48500279
자전거도로41,신대방동 702-1,20180129,126.9034973,37.48499375
자전거도로42,신대방동 702-1,20180129,126.9034577,37.48500948
자전거도로43,신대방동 702-1,20180129,126.9033842,37.48500942
자전거도로44,신대방동 702-1,20180129,126.9033616,37.4850049
자전거도로45,신대방동 702-1,20180129,126.9033136,37.48500035
자전거도로46,신대방동 702-1,20180129,126.9032175,37.48501379
자전거도로47,신대방동 702-3,20180129,126.9031835,37.48500926
자전거도로48,신대방동 702-3,20180129,126.9031553,37.48500473
자전거도로49,신대방동 702-3,20180129,126.9031214,37.4850047
자전거도로50,신대방동 702-3,20180129,126.9030818,37.48501143
자전거도로51,신대방동 702-1,20180129,126.9030309,37.48501138
자전거도로52,신대방동 ,20180129,126.9029942,37.48501135
자전거도로53,신대방동 ,20180129,126.9029659,37.48499782
장승배기 16길 2,노량진동 332-5,20181213,126.9430011,37.50978357
장승배기 4길 21,상도동 521,20181213,126.9452099,37.50144581
장승배기 4길 22,상도동 521,20181213,126.9451721,37.50160978
장승배기 4길 23,상도동 521,20181213,126.9451296,37.50177194
장승배기4길 1,상도동 521-8,20181129,126.9414319,37.50122505
장승배기4길 10,상도동 521,20181129,126.9432696,37.50130028
장승배기4길 11,상도동 521-5,20181129,126.9435495,37.50123735
장승배기4길 12,상도동 521,20181129,126.9437814,37.50117439
장승배기4길 13,상도동 521,20181129,126.9440303,37.50104611
장승배기4길 14,상도동 521-5,20181129,126.9442292,37.50094529
장승배기4길 15,상도동 521-5,20181129,126.9444667,37.50085305
장승배기4길 16,상도동 521-5,20181129,126.9447212,37.50084416
장승배기4길 17,상도동 521-5,20181129,126.9448597,37.50083747
장승배기4길 18,상도동 521,20181129,126.9449917,37.50090466
장승배기4길 19,상도동 521,20181129,126.9450849,37.50105337
장승배기4길 2,상도동 521-5,20181129,126.9416702,37.50128644
장승배기4길 20,상도동 521,20181129,126.9451385,37.50116151
장승배기4길 3,상도동 521-5,20181129,126.9418709,37.50127753
장승배기4길 4,상도동 521-5,20181129,126.942083,37.50126637
장승배기4길 5,상도동 521-5,20181129,126.9422583,37.50124844
장승배기4길 6,상도동 521-5,20181129,126.9424025,37.5012395
장승배기4길 7,상도동 521,20181129,126.9426314,37.50135449
장승배기4길 8,상도동 521-5,20181129,126.9429,37.50133209
장승배기4길 9,상도동 521,20181129,126.9431064,37.50130967
장승배기길03-1,노량진동 47-2,20181206,126.9400865,37.51244685
장승배기길04,노량진동 49-1,20181206,126.940067,37.51209319
장승배기길05,노량진동 240-4,20160830,126.9400786,37.51169
장승배기길07,노량진동 240-4,20181127,126.9400679,37.51098946
장승배기길08,노량진동 232-17,20181127,126.9400682,37.51059978
장승배기길09,노량진동 231-124,20181127,126.9400599,37.51029569
장승배기길1,노량진동 60-11,20181127,126.9401028,37.513251
장승배기길10,노량진동 231-124,20181127,126.9400517,37.50991501
장승배기길11,노량진동 231-113,20160830,126.9400492,37.50952307
장승배기길12,노량진동 231-74,20181127,126.9400411,37.50914915
장승배기길13,노량진동 231-124,20181127,126.9400273,37.50865134
장승배기길14,노량진동 231-124,20181127,126.940005,37.50824812
장승배기길15,노량진동 230-44,20181127,126.9399402,37.50793499
장승배기길16,노량진동 230-44,20160830,126.9399065,37.50764215
장승배기길17,노량진동 230-44,20160830,126.9398165,37.5071488
장승배기길19,노량진동 311-4,20160830,126.9396558,37.50652703
장승배기길2,노량진동 55-2,20181206,126.9400918,37.51287257
장승배기길20,노량진동 311-4,20160830,126.9395543,37.50617558
장승배기길21,노량진동 315-33,20181127,126.9394443,37.50582414
장승배기길22,노량진동 311-4,20181127,126.9394105,37.50565743
장승배기길23,상도동 26-20,20181127,126.939292,37.50533301
장승배기길24,노량진동 310-189,20181127,126.9396793,37.50535573
장승배기길25,노량진동 310-189,20181127,126.9396254,37.50562375
장승배기길26,노량진동 310-188,20181127,126.9397157,37.50590086
장승배기길27,노량진동 311-4,20160830,126.9398058,37.50633114
장승배기길28,노량진동 311-3,20161213,126.9398875,37.50667131
장승배기길29,노량진동 230-44,20161213,126.9399608,37.50694165
장승배기길3-2,노량진동 50-1,20181206,126.9400782,37.51223511
장승배기길30,노량진동 230-44,20161213,126.9400764,37.50738545
장승배기길31,노량진동 230-44,20161213,126.9401552,37.50778418
장승배기길32,노량진동 230-44,20160830,126.9402058,37.50820993
장승배기길33,노량진동 231-124,20161213,126.9402197,37.50851628
장승배기길34,노량진동 231-124,20161213,126.9402336,37.50882714
장승배기길35,노량진동 231-124,20161213,126.9402559,37.50921233
장승배기길36,노량진동 231-124,20161213,126.9402782,37.50955021
장승배기길37,노량진동 231-124,20161213,126.9402723,37.50990611
장승배기길38,노량진동 231-124,20161213,126.9402804,37.51035661
장승배기길39,노량진동 232-17,20181127,126.9402858,37.51069224
장승배기길40,노량진동 232-17,20161213,126.9402855,37.51106616
장승배기길41,노량진동 240-4,20161213,126.9402909,37.51137025
장승배기길42,노량진동 84-109,20161213,126.9402906,37.51178246
장승배기길43,노량진동 49-1,20161213,126.9403018,37.51198744
장승배기길44,노량진동 50-1,20181127,126.9403014,37.51246723
장승배기길45,노량진동 54-10,20181127,126.9403066,37.51295152
장승배기길46,노량진동 63-12,20181127,126.9402951,37.51326912
장승배기길6,노량진동 240-4,20181127,126.9400704,37.51139717
장승배기로16길 3,노량진동 332-5,20181213,126.9428369,37.5099254
장승배기로16길01,노량진동 332-5,20181213,126.9431964,37.50945254
장승배기로16길04,노량진동 122-48,20161213,126.9428395,37.51027679
장승배기로16길05,노량진동 122-48,20161213,126.9429694,37.51044579
장승배기로16길06,노량진동 332-6,20161213,126.9431899,37.51051573
장승배기로16길07,노량진동 332-6,20161213,126.9433906,37.51059917
장승배기로16길08,노량진동 332-6,20161213,126.9436366,37.5107074
장승배기로16길09,노량진동 84-109,20161213,126.9438005,37.51077731
장승배긱길18,노량진동 311-3,20160830,126.9397375,37.50689198
절고개길01,노량진동 324,20200520,126.9483385,37.50727898
절고개길02,노량진동 324,20200520,126.9484911,37.50734211
절고개길03,노량진동 324,20200520,126.9487115,37.50755395
절고개길04,노량진동 324,20200520,126.9488499,37.50780178
절고개길05,노량진동 324,20200520,126.9487508,37.50800672
절고개길06,노량진동 324,20200520,126.9487026,37.50826123
절고개길07,노량진동 324,20200520,126.9487251,37.50839414
절고개길08,노량진동 324-2,20200520,126.9489088,37.50846405
절고개길09,노량진동 324,20200520,126.9490304,37.50848437
절고개길10,노량진동 324,20200520,126.9492396,37.50849122
절고개길11,노량진동 324,20200520,126.9494263,37.50842147
절고개길12,노량진동 324,20200520,126.9496328,37.50833822
절고개길13,노량진동 324-1,20200520,126.9498505,37.50826623
절고개길14,노량진동 324,20200520,126.9500626,37.50819424
절고개길15,노량진동 324,20200520,126.9503285,37.50811326
절고개길16,노량진동 324,20200520,126.9505859,37.50803453
절고개길17,상도동 414-1,20200520,126.9508545,37.5079941
절고개길18,본동 11-1,20200520,126.9510977,37.50796717
절고개길19,상도1동 508-1,20200520,126.9513295,37.50798528
중앙대길01,상도1동 528-1,20181108,126.9507464,37.5047234
중앙대길02,상도1동 528-1,20200520,126.9509245,37.50473925
중앙대길03,상도1동 528-1,20200520,126.9512213,37.5047664
중앙대길04,상도1동 528-1,20200520,126.9514334,37.50478676
중앙대길05,상도1동 528-1,20200520,126.9517727,37.50482069
중앙대길06,상도1동 528-1,20200520,126.9520639,37.50484333
중앙대길07,상도1동 491-6,20200520,126.9522759,37.50485693
중앙대길08,상도1동 491-6,20200520,126.9525388,37.50488632
중앙대길09,상도1동 491-6,20200520,126.9528018,37.50490444
중앙대길10,상도동 7-61,20200520,126.9531439,37.50492936
중앙대길11,상도동 7-61,20200520,126.953387,37.50494072
중앙대길12,흑석동 211-38,20200520,126.9536754,37.50494083
중앙대길13,흑석동 211-33,20200522,126.9538676,37.50515489
중앙대길14,흑석동 211-33,20200522,126.9539806,37.50531712
중앙대길15,흑석동 211-33,20200522,126.9540398,37.50550635
중앙대길16,흑석동 211-33,20200522,126.9541443,37.50570687
중앙대길17,흑석동 211-33,20200522,126.9542658,37.50592541
중앙대길18,흑석동 211-47,20200522,126.9543901,37.50606061
중앙대길19,흑석동 211-46,20200522,126.9545087,37.50623635
중앙대길20,흑석동 211-46,20200522,126.9546614,37.50630173
중앙대길21,흑석동 211-32,20200522,126.9548169,37.50632432
중앙대길22,흑석동 211-32,20200522,126.9550289,37.50632665
중앙대길23,흑석동 211-32,20200522,126.9552439,37.50629069
중앙대길24,흑석동 211-32,20200522,126.9554899,37.50627276
중앙대길25,흑석동 211-32,20200522,126.9557387,37.50624808
중앙대길26,흑석동 211-32,20200522,126.9560469,37.5062099
중앙대길27,흑석동 204-141,20200522,126.9562929,37.50622351
중앙대길28,흑석동 204-141,20200522,126.9565388,37.50632271
중앙대길29,흑석동 204-141,20200522,126.9567339,37.50640612
중앙대길30,흑석동 204-56,20200522,126.9568978,37.50648277
중앙대길31,흑석동 204-56,20181213,126.9571013,37.5065797
중앙대길32,흑석동 205-17,20181213,126.9573388,37.50668791
중앙대길33,흑석동 205-17,20181213,126.9575452,37.5067488
중앙대길34,흑석동 221-1,20181213,126.9578703,37.50685704
중앙대길35,흑석동 205-6,20181213,126.9580936,37.50690667
중앙대길36,흑석동 205-4,20181213,126.9583085,37.50694955
중앙대길37,흑석동 195-17,20181213,126.9585742,37.50701496
중앙대길38,흑석동 195-35,20181213,126.9587749,37.50712315
중앙대길39,흑석동 221-1,20181213,126.9589615,37.50723134
중앙대길40,흑석동 221-1,20181213,126.9591622,37.50725168
청운길01,상도동 439,20160928,126.9527328,37.49776395
청운길02,상도동 439,20160928,126.9529617,37.49789243
청운길03,상도동 439,20160928,126.9531369,37.49798035
청운길04,상도동 439,20160928,126.9532187,37.49827096
청운길05,상도동 431,20160928,126.9533487,37.49845571
청운길06,상도동 431,20160928,126.9531647,37.49871017
청운길07,상도동 431,20160928,126.9531957,37.49893319
청운길08,상도동 431,20160928,126.9533087,37.49907514
청운길09,상도동 431,20160928,126.9533963,37.49917428
청운길10,상도동 431,20160928,126.9535573,37.4993523
청운길11,상도동 431,20160928,126.9537014,37.49947849
청운길12,상도동 431,20160928,126.9538342,37.49968127
청운길13,상도동 431,20160928,126.953851,37.49988401
청운길14,상도동 431,20160928,126.9538989,37.5001318
청운길15,상도동 431,20160928,126.9539017,37.50027596
청운길16,상도동 431,20160928,126.9538902,37.50052373
청운길17,상도동 431,20160928,126.9538816,37.50075799
청운길18,상도동 431,20160928,126.9538362,37.50099674
청운길19,상도동 439,20160928,126.9537937,37.50122423
청운길20,상도동 430,20160928,126.9537229,37.50141567
청운길21,상도동 430,20160928,126.9536774,37.50172199
청운길22,상도동 430,20160928,126.9536461,37.50208688
청운길23,상도동 439,20160928,126.9536177,37.50227608
청운길24,상도동 430,20160928,126.9536713,37.50246757
청운길25,상도동 439,20160928,126.9537504,37.50255995
청운길26,상도동 439,20160928,126.9538946,37.50265462
청운길27,상도동 439,20160928,126.9540443,37.50278532
청운길28,상도동 439,20160928,126.9541602,37.50287546
청운길29,상도동 439,20160928,126.954293,37.50293408
청운길30,상도동 430,20160928,126.954505,37.50307157
청운길31,상도동 439,20160928,126.9546461,37.50347257
청운길32,상도동 439,20160928,126.954564,37.50369779
청운길33,상도동 43-12,20160928,126.9544678,37.50381263
청운길34,상도동 43-12,20160928,126.9542839,37.5039432
청운길35,상도동 43-12,20160928,126.9540775,37.50402196
청운길36,상도동 43-12,20160928,126.9538965,37.50415479
청운길37,상도동 43-12,20160928,126.9537861,37.50426963
청운길38,흑석동 216-82,20160928,126.9537125,37.50449034
청운길39,흑석동 216-82,20160928,126.953701,37.50468631
청운길40,흑석동 221-5,20160928,126.9536953,37.50482371
학수10길01,사당동 164-65,20160831,126.9742342,37.4868211
학수10길02,사당동 105-21,20160831,126.9744038,37.48698107
학수10길03,사당동 105-21,20160831,126.974579,37.4871095
학수10길04,사당동 164-72,20160831,126.9745959,37.4872852
학수10길05,사당동 164-72,20160831,126.9747513,37.48740462
학수10길06,사당동 18-60,20160831,126.9748728,37.48753979
학수10길07,사당동 105-21,20160831,126.9749972,37.48758712
학수10길08,사당동 105-21,20160831,126.9750961,37.48767499
학수10길09,사당동 105-21,20160831,126.9752148,37.48777863
학수10길10,사당동 105-21,20160831,126.9753363,37.48789128
학수10길11,사당동 105-21,20160831,126.9754946,37.48803322
학수10길12,사당동 105-25,20160831,126.9756585,37.48818643
학수길01,사당동 323-1,20160831,126.9772011,37.48393398
학수길02,사당동 24-33,20160831,126.9772208,37.48404886
학수길03,사당동 24-33,20160831,126.9770505,37.48421777
학수길04,사당동 324-20,20160831,126.9769374,37.48434163
학수길05,사당동 24-33,20160831,126.9767988,37.48449253
학수길06,사당동 24-33,20160831,126.9765472,37.48471998
학수길07,사당동 24-33,20160831,126.9763973,37.4848506
학수길08,사당동 24-33,20160831,126.9762757,37.48494067
학수길09,사당동 24-34,20160831,126.9761457,37.48508706
학수길10,사당동 169-31,20160831,126.9759816,37.48531228
학수길11,사당동 169-29,20160831,126.9758459,37.48544966
학수길12,사당동 169-29,20160831,126.975747,37.48554649
학수길13,사당동 169-29,20160831,126.9755999,37.48568837
학수길14,사당동 24-17,20160831,126.9753539,37.48586402
학수길15,사당동 24-17,20160831,126.9752833,37.48578291
학수길16,사당동 24-17,20160831,126.9754021,37.48560949
학수길17,사당동 24-17,20160831,126.9756368,37.48538654
학수길18,사당동 24-17,20160831,126.975699,37.48517707
학수길19,사당동 169-29,20160831,126.9751476,37.48595408
학수길20,사당동 169-29,20160831,126.974944,37.48603512
학수길21,사당동 169-29,20160831,126.9747687,37.48613645
학수길22,사당동 24-17,20160831,126.9745821,37.48624904
학수길23,사당동 24-17,20160831,126.9744266,37.48637064
학수길24,사당동 24-17,20160831,126.9742937,37.48649225
학수길25,사당동 24-17,20160831,126.9740986,37.48665889
학수길26,사당동 24-17,20160831,126.9739855,37.48676924
학수길27,사당동 169-8,20160831,126.9738356,37.48691787
학수길28,사당동 169-8,20160831,126.9737253,37.48711382
학수길29,사당동 169-8,20160831,126.9736207,37.4872557
학수길30,사당동 169-26,20160831,126.973451,37.4873773
학수길31,사당동 169-25,20160831,126.9732729,37.48753719
학수길32,사당동 169-25,20160831,126.9731428,37.48769484
학수길33,사당동 169-25,20160831,126.9730014,37.48783671
학수길34,사당동 169-25,20160831,126.9728713,37.4879831
학수길35,사당동 169-25,20160831,126.9727356,37.48813624
학수길36,사당동 168-63,20160831,126.9725857,37.48830289
학수길37,사당동 170-37,20160831,126.9723962,37.48852359
학수길38,사당동 1133-6,20160831,126.9719749,37.48886362
학수길39,사당동 1133-6,20160831,126.9719098,37.48902128
학수길40,사당동 1133-6,20160831,126.9717528,37.48925776
학수길41,사당동 1133-5,20160831,126.9715506,37.48947283
학수길42,사당동 1133-3,20160831,126.9712962,37.48961355
학수길43,사당동 1133-3,20160831,126.9711378,37.4896901
학수길44,사당동 1133-3,20160831,126.9708693,37.48978013
학수길45,사당동 1133-3,20160831,126.9705441,37.4899107
학수길46,사당동 175-49,20160831,126.9703745,37.48999174
학수길47,사당동 1133-2,20160831,126.9701313,37.49010206
현충로 125,동작동 203-5,20181214,126.9763492,37.50303516
현충로01,본동 475-1,20160830,126.9564158,37.51372667
현충로02,본동 46,20160830,126.9562718,37.51324683
현충로03(신),본동 475-1,20181214,126.9565742,37.5135668
현충로04,본동 5-17,20181214,126.9566508,37.51308254
현충로05(신),본동 10-40,20181214,126.9568175,37.51342273
현충로06,본동 5-21,20181214,126.9568913,37.51295648
현충로07(신),본동 5-20,20181214,126.9570381,37.51331243
현충로08,본동 5-22,20181214,126.9572759,37.51276967
현충로09(신),본동 5-20,20181214,126.9573634,37.51315938
현충로10,본동 3-5,20181214,126.9576097,37.5126031
현충로100(신),흑석동 33-191,20181214,126.9702297,37.50563994
현충로100d,동작동 326-1,20160830,126.976438,37.5036535
현충로101(신),흑석동 28-5,20181214,126.9700515,37.505962
현충로101d,동작동 205-2,20160830,126.9763942,37.50381004
현충로102(신),흑석동 29-115,20181214,126.9706313,37.50557922
현충로102d,동작동 326-1,20161213,126.9765227,37.50410514
현충로103(신),흑석동 28-5,20181214,126.970354,37.50590576
현충로103d,동작동 326-1,20161213,126.976722,37.5041705
현충로104(신),흑석동 29-115,20181214,126.9708744,37.50556351
현충로104d,동작동 326-1,20161213,126.9770924,37.50418522
현충로105(신),흑석동 28-5,20181214,126.9706481,37.50586529
현충로105d,동작동 326-1,20161213,126.9774458,37.50418866
현충로106(신),흑석동 29-115,20181214,126.971143,37.50556808
현충로106d,동작동 326-1,20161213,126.9777738,37.5041921
현충로107(신),흑석동 28-5,20181214,126.9710044,37.5058406
현충로107d,동작동 326-1,20161213,126.9781159,37.50419104
현충로108(신),흑석동 275-14,20181214,126.9715106,37.50557943
현충로108d(신),동작동 산 45-1,20181216,126.9743891,37.50508905
현충로109,흑석동 28-5,20181214,126.9713804,37.5058497
현충로109d,동작동 326-1,20161213,126.9784171,37.50418321
현충로11(신),본동 3-7,20181214,126.9576462,37.51300631
현충로110(신),흑석동 275-14,20181214,126.9718471,37.50560204
현충로110d(신),동작동 산 45-1,20181216,126.9747058,37.5049382
현충로111(신),흑석동 28-1,20181214,126.9716915,37.50587005
현충로111d(신),동작동 209-17,20181214,126.9745448,37.50468137
현충로112(신), 산 44-5,20181213,126.9723221,37.50559314
현충로112d(신),동작동 산 45-1,20181216,126.9748925,37.50481209
현충로113(신),흑석동 28-1,20181214,126.9720223,37.5058859
현충로113d(신),동작동 209-17,20181214,126.9747569,37.50451248
현충로114(신),동작동 44-5,20181214,126.9725398,37.50554814
현충로114d,동작동 209-17,20160830,126.9751781,37.50457564
현충로115(신),흑석동 28-1,20181216,126.9722541,37.5058792
현충로115d(신),동작동 209-17,20181214,126.9749803,37.50431206
현충로116(신),동작동 42-7,20181214,126.9729357,37.50541534
현충로116d(신),동작동 산 45-4,20181216,126.9755147,37.50441578
현충로117(신),동작동 216-5,20181216,126.9726019,37.50582747
현충로117d(신),동작동 209-17,20181214,126.9752094,37.50411163
현충로118(신),동작동 42-9,20181214,126.973128,37.50532528
현충로118d(신),동작동 326-1,20181216,126.9757239,37.50436402
현충로119(신),동작동 216-15,20181216,126.9729921,37.50570367
현충로119d(신),동작동 205-12,20181214,126.9753791,37.50393372
현충로12,본동 2-9,20160830,126.9584215,37.5122565
현충로12(신),본동 산 3-5,20181214,126.9577879,37.51251532
현충로120(신),동작동 42-9,20181214,126.9734334,37.50519245
현충로120d(신),동작동 316-2,20181216,126.975967,37.50463212
현충로121(신),동작동 산 45-6,20181216,126.9733117,37.50556634
현충로121d,동작동 205-7,20160830,126.9758175,37.50354187
현충로122(신),동작동 44-6,20181214,126.9736512,37.50509789
현충로123(신),동작동 45-1,20181216,126.9736539,37.50541775
현충로123d,동작동 131-1,20160830,126.9760579,37.50331667
현충로124(신),동작동 산 44-6,20181213,126.9739735,37.5049493
현충로125,동작동 45-1,20160830,126.9739904,37.50527141
현충로126,동작동 131-1,20160830,126.9765358,37.50287077
현충로127,동작동 131-1,20160830,126.9768724,37.50257575
현충로128,동작동 131-1,20160830,126.9771382,37.50238885
현충로129,동작동 131-1,20160830,126.9774153,37.50222672
현충로13(신),본동 3-7,20181214,126.9579461,37.51286226
현충로130,동작동 131-1,20181214,126.9777264,37.50208262
현충로131,동작동 131-1,20160830,126.9780148,37.50196329
현충로132,동작동 131-1,20160830,126.9784559,37.50185525
현충로133,동작동 130-32,20160830,126.9788178,37.5017945
현충로134,동작동 124-4,20160830,126.9791995,37.50175177
현충로135,동작동 129-2,20181214,126.9796519,37.50174959
현충로136(신),동작동 129-2,20181214,126.9799403,37.5017609
현충로137,동작동 129-2,20181214,126.98024,37.50174744
현충로138,동작동 127-6,20181214,126.9806216,37.50171822
현충로139,동작동 126-6,20181214,126.9809892,37.50167098
현충로14,본동 2-9,20160830,126.9587693,37.51213499
현충로14(신),본동 산 3-5,20181214,126.9580566,37.51239378
현충로140,동작동 126-3,20181214,126.9812154,37.50163047
현충로141,동작동 126-3,20181214,126.9813511,37.50160121
현충로142,동작동 30-1,20181214,126.981501,37.50154942
현충로143,동작동 30-3,20181214,126.9816367,37.50148637
현충로144(신),동작동 산 30-3,20181214,126.9819166,37.50136027
현충로145(신),동작동 산 30-3,20181214,126.9821457,37.5012612
현충로146,동작동 산 29-2,20181214,126.9823832,37.5011396
현충로148,동작동 29-2,20160830,126.9825783,37.50104277
현충로149,동작동 29-2,20160830,126.9827593,37.5009527
현충로15(신),본동 3-7,20181214,126.958178,37.51274071
현충로150,동작동 29-2,20160830,126.9829572,37.5008401
현충로151,동작동 29-2,20160830,126.9831778,37.50071174
현충로152,동작동 29-2,20160830,126.9834181,37.50056536
현충로17(신),본동 2-2,20181214,126.9584099,37.51263267
현충로19(신),본동 산 2-6,20181214,126.9586221,37.51253588
현충로20(신),본동 산 2-9,20181214,126.9590606,37.512054
현충로21(신),본동 2-2,20181214,126.9589671,37.51241887
현충로22(신),본동 산 2-10,20181214,126.9594141,37.51196177
현충로23(신),본동 2-2,20181214,126.9593376,37.51230638
현충로24(신),본동 2-4,20181214,126.9598016,37.5118673
현충로25,본동 2-7,20160830,126.9596233,37.51222313
현충로26(신),본동 2-4,20181214,126.9600052,37.5118088
현충로27,본동 2-3,20160830,126.9599117,37.51214214
현충로28,흑석동 172-7,20181214,126.9604351,37.51167379
현충로29,본동 480-1,20160830,126.9603416,37.51201389
현충로30,흑석동 172-7,20181214,126.9607603,37.51154326
현충로31(신),흑석동 259-1,20181214,126.9606697,37.51189462
현충로32,흑석동 172-7,20191107,126.961029,37.51140144
현충로33(신),흑석동 259-1,20181214,126.9610119,37.51174381
현충로34,흑석동 143-57,20191107,126.9612355,37.5112641
현충로35(신),흑석동 172-3,20181214,126.9614588,37.51148267
현충로36,흑석동 143-57,20191107,126.9615495,37.51101192
현충로37,흑석동 172-2,20160830,126.9616879,37.51130705
현충로38,흑석동 143-57,20191107,126.9617447,37.51081602
현충로39,흑석동 172-12,20160830,126.9619086,37.5111089
현충로40,흑석동 141-9,20191107,126.9619598,37.51057732
현충로41,흑석동 4-8,20160830,126.9620868,37.51091299
현충로42,흑석동 141,20191107,126.9621578,37.51035889
현충로43(신),흑석동 141-2,20181214,126.9622877,37.51069005
현충로44,흑석동 141,20191107,126.9623502,37.51014722
현충로45(신),흑석동 141-2,20181214,126.9625084,37.51044235
현충로46,흑석동 141,20191107,126.9625369,37.5099423
현충로47(신),흑석동 141-2,20181214,126.9626979,37.51024193
현충로48,흑석동 122-1,20191107,126.9627265,37.50973513
현충로49(신),흑석동 141-2,20181214,126.9628988,37.510019
현충로4길 1,흑석동 143-79,20191105,126.961213,37.51100956
현충로4길 10,흑석동 173-21,20191107,126.9591776,37.51015067
현충로4길 11,흑석동 173-161,20191107,126.9588976,37.51034654
현충로4길 12,흑석동 173-37,20191107,126.9587023,37.51060326
현충로4길 2,흑석동 143-47,20191105,126.9609686,37.51074594
현충로4길 3,흑석동 143-40,20191105,126.9607962,37.51056906
현충로4길 4,흑석동 170-80,20191105,126.9606323,37.5103888
현충로4길 5,흑석동 170-12,20191105,126.9604769,37.51022432
현충로4길 6,흑석동 173-5,20191105,126.9602748,37.51000238
현충로4길 7,흑석동 173-47,20191105,126.9600798,37.50978832
현충로4길 8,흑석동 173-11,20191107,126.9597716,37.50986931
현충로4길 9,흑석동 173-17,20191107,126.9594435,37.51002462
현충로50(신),흑석동 114-22,20181213,126.9629783,37.50942661
현충로51-1,흑석동 116-13,20160830,126.9631223,37.5097758
현충로51-2,흑석동 114-3,20160830,126.963244,37.50964294
현충로52(신),흑석동 114-22,20181213,126.9631565,37.50926223
현충로53,흑석동 114-45,20160830,126.96336,37.50951908
현충로54(신),흑석동 4,20181213,126.9633319,37.50905055
현충로55,흑석동 114-45,20160830,126.9635099,37.50936371
현충로56(신),흑석동 4,20181213,126.9634847,37.50890419
현충로57(신),흑석동 1-7,20181214,126.9636938,37.50914077
현충로58(신),흑석동 4,20181213,126.9635385,37.50871049
현충로59(신),흑석동 2-28,20181214,126.963923,37.50889756
현충로60,흑석동 8-13,20160830,126.9645597,37.50784133
현충로60(신),흑석동 4,20181213,126.9637733,37.50846954
현충로61(신),흑석동 3,20181214,126.9641012,37.5086994
현충로62(신),흑석동 4,20181213,126.9640165,37.50831194
현충로63,흑석동 2-23,20181214,126.9642426,37.50853951
현충로64(신),흑석동 8-9,20181213,126.964373,37.50798318
현충로65(신),흑석동 4,20181214,126.9643954,37.50837062
현충로67(신),흑석동 4,20181214,126.9645991,37.50819499
현충로68(신),흑석동 9-89,20181213,126.964769,37.50770399
현충로69(신),흑석동 4,20181214,126.9648565,37.5080036
현충로70(신),흑석동 9-20,20181213,126.9650037,37.50757116
현충로71(신),흑석동 9-22,20181214,126.9651337,37.50783699
